position,word,freq,function,item,activation
4,a,2419745.625,DT,179,5.404505368361806
5,name,29593.125,NN,179,0.9968520427864583
6,then,180929.25,RB,179,2.8099458736886045
7,decided,17058.375,VBD,179,0.44459587528582184
8,to,2880389.25,TO,179,5.578807643890024
9,clear,28730.25,VB,179,0.9671950132500623
10,the,6961417.875,DT,179,6.461418845027831
11,air,21460.5,NN,179,0.6747744293296928
12,and,3018237.75,CC,179,5.625565196146023
13,said,235725.75,VBD,179,3.0747206745438733
14,",",3.375,",",179,-8.553019211179882
15,``,1.125,``,179,-9.928453736910233
16,then,180929.25,RB,179,2.8099458736886045
17,let,29360.25,VB,179,0.9889327317227617
18,everyone,15004.125,NN,179,0.31591604876461477
19,start,26691.75,VB,179,0.8934277096183566
20,with,733556.25,IN,179,4.210608759730691
21,a,2419745.625,DT,179,5.404505368361806
22,clean,7326.0,JJ,179,-0.4035462094163997
23,slate,706.5,NN,179,-2.7617300880196844
24,and,3018237.75,CC,179,5.625565196146023
25,perform,3557.25,VB,179,-1.1297375312033173
26,a,2419745.625,DT,179,5.404505368361806
27,new,140856.75,JJ,179,2.5593523002460854
28,challenging,1405.125,VBG,179,-2.0658518566519617
29,task,10348.875,NN,179,-0.05678675031525434
30,.,24.75,.,179,-6.2500316988811715
1,then,180929.25,RB,180,2.8099458736886045
2,we,403641.0,PRP,180,3.6129337402428114
3,can,265861.125,MD,180,3.1951148707012313
4,decide,7519.5,VB,180,-0.37739922189191966
5,who,232455.375,WP,180,3.0607401348152368
6,should,125141.625,MD,180,2.4409365829419616
7,be,747877.5,VB,180,4.229951711019649
8,the,6961417.875,DT,180,6.461418845027831
9,real,26077.5,JJ,180,0.8700981917442981
10,king,18436.5,NN,180,0.5224974817880327
11,.,24.75,.,180,-6.2500316988811715
12,'',38.25,'',180,-5.771988235240828
1,then,180929.25,RB,181,2.8099458736886045
2,the,6961417.875,DT,181,6.461418845027831
3,birds,6679.125,NNS,181,-0.4964020950930073
4,gathered,3116.25,VBD,181,-1.2629382270789227
5,together,28080.0,RB,181,0.9442567814842326
6,again,63259.875,RB,181,1.7578981375935645
7,and,3018237.75,CC,181,5.625565196146023
8,decided,17058.375,VBD,181,0.44459587528582184
9,the,6961417.875,DT,181,6.461418845027831
10,case,48694.5,NN,181,1.4958088697105194
11,would,287097.75,MD,181,3.2720158482858137
12,be,747877.5,VB,181,4.229951711019649
13,resolved,2391.75,VBN,181,-1.5295134800010237
14,by,577212.75,IN,181,3.9708063601786745
15,making,31240.125,VBG,181,1.0511268419249253
16,a,2419745.625,DT,181,5.404505368361806
17,new,140856.75,JJ,181,2.5593523002460854
18,condition,9424.125,NN,181,-0.15069984520654767
19,",",3.375,",",181,-8.553019211179882
20,which,418538.25,WDT,181,3.64919649625762
21,was,1039471.875,VBD,181,4.559308638799121
22,that,1254804.75,IN,181,4.747640315532376
23,he,766551.375,PRP,181,4.2546246760537185
24,should,125141.625,MD,181,2.4409365829419616
25,be,747877.5,VB,181,4.229951711019649
26,king,18436.5,NN,181,0.5224974817880327
27,who,232455.375,WP,181,3.0607401348152368
28,could,189441.0,MD,181,2.8559571371454693
29,go,101859.75,VB,181,2.234862373691663
30,the,6961417.875,DT,181,6.461418845027831
31,deepest,560.25,JJS,181,-2.9969193384945094
32,into,183903.75,IN,181,2.8262649157595674
33,the,6961417.875,DT,181,6.461418845027831
34,earth,10929.375,NN,181,-0.001991847816021274
35,.,24.75,.,181,-6.2500316988811715
1,so,238677.75,IN,182,3.0871752871511715
2,the,6961417.875,DT,182,6.461418845027831
3,little,54113.625,JJ,182,1.6014982301650047
4,bird,4449.375,NN,182,-0.9046718989251207
5,who,232455.375,WP,182,3.0607401348152368
6,the,6961417.875,DT,182,6.461418845027831
7,other,159907.5,JJ,182,2.6863250877098728
8,birds,6679.125,NNS,182,-0.4964020950930073
9,despised,474.75,VBN,182,-3.165768209893085
10,was,1039471.875,VBD,182,4.559308638799121
11,now,155040.75,RB,182,2.65538825278232
12,back,115117.875,RB,182,2.3573577842972915
13,to,2880389.25,TO,182,5.578807643890024
14,square,7959.375,JJ,182,-0.3203025122427619
15,one,327827.25,CD,182,3.404768284874383
16,.,24.75,.,182,-6.2500316988811715
1,confident,3647.25,JJ,183,-1.104598865265069
2,",",3.375,",",183,-8.553019211179882
3,he,766551.375,PRP,183,4.2546246760537185
4,remained,10239.75,VBD,183,-0.0674198313951238
5,",",3.375,",",183,-8.553019211179882
6,however,68060.25,RB,183,1.8311496024357596
7,",",3.375,",",183,-8.553019211179882
8,that,1254804.75,IN,183,4.747640315532376
9,if,266745.375,IN,183,3.19843721727396
10,he,766551.375,PRP,183,4.2546246760537185
11,played,12669.75,VBD,183,0.1462563990918329
12,his,487798.875,PRP$,183,3.80241399149176
13,cards,4404.375,NNS,183,-0.9148934228746498
14,right,98587.125,RB,183,2.2021715679616976
15,",",3.375,",",183,-8.553019211179882
16,he,766551.375,PRP,183,4.2546246760537185
17,could,189441.0,MD,183,2.8559571371454693
18,be,747877.5,VB,183,4.229951711019649
19,king,18436.5,NN,183,0.5224974817880327
20,.,24.75,.,183,-6.2500316988811715
1,how,114206.625,RB,184,2.3494029854196268
2,the,6961417.875,DT,184,6.461418845027831
3,goose,552.375,NN,184,-3.011414810257989
4,wallowed,34.875,VBD,184,-5.880570577729529
5,in,2118706.875,IN,184,5.2716165665251795
6,the,6961417.875,DT,184,6.461418845027831
7,sand,3408.75,NN,184,-1.1727194921044755
8,",",3.375,",",184,-8.553019211179882
9,and,3018237.75,CC,184,5.625565196146023
10,the,6961417.875,DT,184,6.461418845027831
11,duck,1541.25,NN,184,-1.9725406126421539
12,strove,193.5,VBD,184,-4.082839490209068
13,to,2880389.25,TO,184,5.578807643890024
14,dig,1230.75,VB,184,-2.1999558510307904
15,a,2419745.625,DT,184,5.404505368361806
16,hole,5152.5,NN,184,-0.7571851557380147
17,for,958188.375,IN,184,4.477855445776505
18,the,6961417.875,DT,184,6.461418845027831
19,new,140856.75,JJ,184,2.5593523002460854
20,task,10348.875,NN,184,-0.05678675031525434
21,!,1.125,.,184,-9.928453736910233
1,all,295252.875,PDT,185,3.300044068279032
2,the,6961417.875,DT,185,6.461418845027831
3,other,159907.5,JJ,185,2.6863250877098728
4,birds,6679.125,NNS,185,-0.4964020950930073
5,tried,17078.625,VBD,185,0.4457782408137472
6,to,2880389.25,TO,185,5.578807643890024
7,hide,2833.875,VB,185,-1.358676118240291
8,themselves,26635.5,PRP,185,0.891318059418321
9,in,2118706.875,IN,185,5.2716165665251795
10,the,6961417.875,DT,185,6.461418845027831
11,ground,18225.0,NN,185,0.5109418740697257
12,",",3.375,",",185,-8.553019211179882
13,too,78940.125,RB,185,1.9796470179575716
14,",",3.375,",",185,-8.553019211179882
15,until,45883.125,IN,185,1.4362440822117084
16,they,487659.375,PRP,185,3.802128335474013
17,were,363186.0,VBD,185,3.507260646608495
18,practically,1586.25,RB,185,-1.9434933000462382
19,blue,11785.5,JJ,185,0.07367848575642609
20,in,2118706.875,IN,185,5.2716165665251795
21,the,6961417.875,DT,185,6.461418845027831
22,face,39350.25,NN,185,1.2823750255004185
23,.,24.75,.,185,-6.2500316988811715
1,the,6961417.875,DT,186,6.461418845027831
2,nameless,171.0,JJ,186,-4.2084455885366845
3,little,54113.625,JJ,186,1.6014982301650047
4,bird,4449.375,NN,186,-0.9046718989251207
5,that,1254804.75,WDT,186,4.747640315532376
6,was,1039471.875,VBD,186,4.559308638799121
7,as,582511.5,RB,186,3.9799489740033183
8,bold,1461.375,JJ,186,-2.0263068114561285
9,as,582511.5,IN,186,3.9799489740033183
10,brass,1722.375,NN,186,-1.8604523118485334
11,found,55038.375,VBD,186,1.6184717588767379
12,a,2419745.625,DT,186,5.404505368361806
13,pitch,3195.0,NN,186,-1.2377785315926804
14,dark,15175.125,JJ,186,0.32728219997378727
15,mouse,2119.5,NN,186,-1.651250008614806
16,'s,908220.375,POS,186,4.424277849605104
17,hole,5152.5,NN,186,-0.7571851557380147
18,",",3.375,",",186,-8.553019211179882
19,and,3018237.75,CC,186,5.625565196146023
20,creeping,592.875,VBG,186,-2.9399873782796666
21,in,2118706.875,RB,186,5.2716165665251795
22,cried,3359.25,VBD,186,-1.1873655656410396
23,",",3.375,",",186,-8.553019211179882
24,``,1.125,``,186,-9.928453736910233
25,i,1018488.375,PRP,186,4.538908306568984
26,am,30231.0,VBP,186,1.0182250112902427
27,king,18436.5,NN,186,0.5224974817880327
28,",",3.375,CC,186,-8.553019211179882
29,i,1018488.375,PRP,186,4.538908306568984
30,am,30231.0,VBP,186,1.0182250112902427
31,king,18436.5,NN,186,0.5224974817880327
32,!,1.125,.,186,-9.928453736910233
33,'',38.25,'',186,-5.771988235240828
1,but,513081.0,CC,187,3.8529715218956166
2,it,1225753.875,PRP,187,4.724208657999368
3,was,1039471.875,VBD,187,4.559308638799121
4,of,3309513.75,IN,187,5.717712269505563
5,no,236185.875,DT,187,3.0766719263474687
6,avail,403.875,NN,187,-3.330584356438763
7,.,24.75,.,187,-6.2500316988811715
1,``,1.125,``,188,-9.928453736910233
2,you,782544.375,PRP,188,4.27528215619628
3,",",3.375,",",188,-8.553019211179882
4,our,106881.75,PRP$,188,2.2830431664730333
5,king,18436.5,NN,188,0.5224974817880327
6,?,1.125,.,188,-9.928453736910233
7,'',38.25,'',188,-5.771988235240828
1,all,295252.875,PDT,189,3.300044068279032
2,the,6961417.875,DT,189,6.461418845027831
3,remaining,5920.875,JJ,189,-0.6175251611284424
4,birds,6679.125,NNS,189,-0.4964020950930073
5,who,232455.375,WP,189,3.0607401348152368
6,the,6961417.875,DT,189,6.461418845027831
7,littlest,15.75,JJ,189,-6.750442811456028
8,bird,4449.375,NN,189,-0.9046718989251207
9,had,501070.5,VBD,189,3.829271959244354
10,outwitted,49.5,VBN,189,-5.501793230510374
11,cried,3359.25,VBD,189,-1.1873655656410396
12,again,63259.875,RB,189,1.7578981375935645
13,",",3.375,",",189,-8.553019211179882
14,even,81086.625,RB,189,2.0065069559111364
15,more,227097.0,RBR,189,3.037402146067186
16,angrily,1240.875,RB,189,-2.191726513359907
17,than,122451.75,IN,189,2.4191844449470437
18,before,99309.375,RB,189,2.2094780864927643
19,.,24.75,.,189,-6.2500316988811715
1,``,1.125,``,190,-9.928453736910233
2,do,315789.75,VBP,190,3.3673332482209077
3,you,782544.375,PRP,190,4.27528215619628
4,think,103336.875,VB,190,2.2492756483097063
5,we,403641.0,PRP,190,3.6129337402428114
6,would,287097.75,MD,190,3.2720158482858137
7,reward,2226.375,VB,190,-1.6016355105667657
8,your,155629.125,PRP$,190,2.6591815700812518
9,cunning,534.375,NN,190,-3.0450758307775874
10,in,2118706.875,IN,190,5.2716165665251795
11,this,521145.0,DT,190,3.868574026404361
12,way,108315.0,NN,190,2.2963820763004303
13,?,1.125,.,190,-9.928453736910233
1,no,236185.875,UH,191,3.0766719263474687
2,",",3.375,",",191,-8.553019211179882
3,no,236185.875,UH,191,3.0766719263474687
4,!,1.125,.,191,-9.928453736910233
1,you,782544.375,PRP,192,4.27528215619628
2,shall,22763.25,MD,192,0.7338587484451965
3,stay,14080.5,VB,192,0.2521755974695231
4,in,2118706.875,IN,192,5.2716165665251795
5,the,6961417.875,DT,192,6.461418845027831
6,earth,10929.375,NN,192,-0.001991847816021274
7,till,6276.375,IN,192,-0.5588995623470218
8,you,782544.375,PRP,192,4.27528215619628
9,die,6246.0,VBP,192,-0.5637431334124337
10,of,3309513.75,IN,192,5.717712269505563
11,hunger,1270.125,NN,192,-2.167877834728698
12,!,1.125,.,192,-9.928453736910233
13,'',38.25,'',192,-5.771988235240828
1,so,238677.75,IN,193,3.0871752871511715
2,they,487659.375,PRP,193,3.802128335474013
3,shut,5746.5,VBD,193,-0.6475307354520253
4,up,208252.125,RP,193,2.950706260133212
5,the,6961417.875,DT,193,6.461418845027831
6,little,54113.625,JJ,193,1.6014982301650047
7,bird,4449.375,NN,193,-0.9046718989251207
8,in,2118706.875,IN,193,5.2716165665251795
9,the,6961417.875,DT,193,6.461418845027831
10,mouse,2119.5,NN,193,-1.651250008614806
11,'s,908220.375,POS,193,4.424277849605104
12,hole,5152.5,NN,193,-0.7571851557380147
13,that,1254804.75,WDT,193,4.747640315532376
14,the,6961417.875,DT,193,6.461418845027831
15,mouse,2119.5,NN,193,-1.651250008614806
16,gave,25814.25,VBD,193,0.8599337458566444
17,up,208252.125,RP,193,2.950706260133212
18,most,111103.875,RBS,193,2.3218280820352697
19,unwillingly,129.375,RB,193,-4.497314732920734
20,",",3.375,",",193,-8.553019211179882
21,and,3018237.75,CC,193,5.625565196146023
22,bade,158.625,VB,193,-4.287796847652131
23,the,6961417.875,DT,193,6.461418845027831
24,owl,1294.875,NN,193,-2.1486766570684552
25,watch,10751.625,VB,193,-0.01845857743327895
26,him,185643.0,PRP,193,2.8356879056079283
27,carefully,8077.5,RB,193,-0.3055179311805309
28,night,41095.125,NN,193,1.3258428702825764
29,and,3018237.75,CC,193,5.625565196146023
30,day,70038.0,NN,193,1.8598358610064298
31,.,24.75,.,193,-6.2500316988811715
1,then,180929.25,RB,194,2.8099458736886045
2,all,295252.875,PDT,194,3.300044068279032
3,the,6961417.875,DT,194,6.461418845027831
4,birds,6679.125,NNS,194,-0.4964020950930073
5,went,54380.25,VBD,194,1.6064244571373367
6,home,59016.375,NN,194,1.6883630135724232
7,to,2880389.25,TO,194,5.578807643890024
8,bed,17883.0,NN,194,0.4919466462214372
9,",",3.375,",",194,-8.553019211179882
10,for,958188.375,IN,194,4.477855445776505
11,they,487659.375,PRP,194,3.802128335474013
12,were,363186.0,VBD,194,3.507260646608495
13,very,138472.875,RB,194,2.5422661664127704
14,tired,4636.125,JJ,194,-0.8633047916141591
15,",",3.375,",",194,-8.553019211179882
16,but,513081.0,CC,194,3.8529715218956166
17,the,6961417.875,DT,194,6.461418845027831
18,owl,1294.875,NN,194,-2.1486766570684552
19,assigned,1374.75,VBN,194,-2.0881533556674636
20,by,577212.75,IN,194,3.9708063601786745
21,the,6961417.875,DT,194,6.461418845027831
22,birds,6679.125,NNS,194,-0.4964020950930073
23,to,2880389.25,TO,194,5.578807643890024
24,stand,12448.125,VB,194,0.1285763685578899
25,guard,3438.0,NN,194,-1.1640104874266248
26,found,55038.375,VBD,194,1.6184717588767379
27,his,487798.875,PRP$,194,3.80241399149176
28,job,25752.375,NN,194,0.857526029046712
29,was,1039471.875,VBD,194,4.559308638799121
30,lonely,1972.125,JJ,194,-1.7238134132683622
31,and,3018237.75,CC,194,5.625565196146023
32,wearisome,39.375,JJ,194,-5.74297600304703
33,because,95833.125,IN,194,2.1738060896422704
34,he,766551.375,PRP,194,4.2546246760537185
35,was,1039471.875,VBD,194,4.559308638799121
36,just,145743.75,RB,194,2.593491816298788
37,sitting,10212.75,VBG,194,-0.07006973099477615
38,alone,14923.125,RB,194,0.3104867242783116
39,staring,3274.875,VBG,194,-1.2130626118047916
40,at,537950.25,IN,194,3.900327488661853
41,the,6961417.875,DT,194,6.461418845027831
42,mouse,2119.5,NN,194,-1.651250008614806
43,'s,908220.375,POS,194,4.424277849605104
44,hole,5152.5,NN,194,-0.7571851557380147
45,.,24.75,.,194,-6.2500316988811715
1,``,1.125,``,195,-9.928453736910233
2,i,1018488.375,PRP,195,4.538908306568984
3,can,265861.125,MD,195,3.1951148707012313
4,close,24052.5,VB,195,0.789076900724235
5,one,327827.25,CD,195,3.404768284874383
6,eye,10771.875,NN,195,-0.016581919295915366
7,and,3018237.75,CC,195,5.625565196146023
8,watch,10751.625,VB,195,-0.01845857743327895
9,with,733556.25,IN,195,4.210608759730691
10,the,6961417.875,DT,195,6.461418845027831
11,other,159907.5,JJ,195,2.6863250877098728
12,",",3.375,",",195,-8.553019211179882
13,'',38.25,'',195,-5.771988235240828
14,he,766551.375,PRP,195,4.2546246760537185
15,thought,63993.375,VBD,195,1.7694471444811157
16,.,24.75,.,195,-6.2500316988811715
1,so,238677.75,CC,196,3.0871752871511715
2,he,766551.375,PRP,196,4.2546246760537185
3,closed,11111.625,VBD,196,0.014592386584174511
4,one,327827.25,CD,196,3.404768284874383
5,eye,10771.875,NN,196,-0.016581919295915366
6,and,3018237.75,CC,196,5.625565196146023
7,stared,5208.75,VBD,196,-0.7462958901261224
8,steadfastly,94.5,RB,196,-4.823680182465738
9,with,733556.25,IN,196,4.210608759730691
10,the,6961417.875,DT,196,6.461418845027831
11,other,159907.5,JJ,196,2.6863250877098728
12,",",3.375,",",196,-8.553019211179882
13,but,513081.0,CC,196,3.8529715218956166
14,before,99309.375,IN,196,2.2094780864927643
15,he,766551.375,PRP,196,4.2546246760537185
16,knew,29342.25,VBD,196,0.9883181600865965
17,it,1225753.875,PRP,196,4.724208657999368
18,he,766551.375,PRP,196,4.2546246760537185
19,forgot,1779.75,VBD,196,-1.827500975591721
20,to,2880389.25,TO,196,5.578807643890024
21,keep,31289.625,VB,196,1.0527053387050336
22,that,1254804.75,DT,196,4.747640315532376
23,one,327827.25,PRP,196,3.404768284874383
24,open,34077.375,JJ,196,1.138229433104422
25,",",3.375,",",196,-8.553019211179882
26,and,3018237.75,CC,196,5.625565196146023
27,both,77406.75,DT,196,1.9600016683807342
28,eyes,33419.25,NNS,196,1.118690841977081
29,were,363186.0,VBD,196,3.507260646608495
30,fast,8544.375,RB,196,-0.2490929067646198
31,asleep,2774.25,RB,196,-1.3799765979797567
32,.,24.75,.,196,-6.2500316988811715
1,then,180929.25,RB,197,2.8099458736886045
2,the,6961417.875,DT,197,6.461418845027831
3,little,54113.625,JJ,197,1.6014982301650047
4,bird,4449.375,NN,197,-0.9046718989251207
5,guarded,775.125,VBN,197,-2.6675020774199716
6,by,577212.75,IN,197,3.9708063601786745
7,the,6961417.875,DT,197,6.461418845027831
8,owl,1294.875,NN,197,-2.1486766570684552
9,peeped,122.625,VBD,197,-4.553825318165165
10,out,174771.0,RP,197,2.775287055591765
11,",",3.375,",",197,-8.553019211179882
12,and,3018237.75,CC,197,5.625565196146023
13,when,241066.125,WRB,197,3.097140981674583
14,he,766551.375,PRP,197,4.2546246760537185
15,saw,30079.125,VBD,197,1.0131758548051946
16,the,6961417.875,DT,197,6.461418845027831
17,owl,1294.875,NN,197,-2.1486766570684552
18,'s,908220.375,POS,197,4.424277849605104
19,two,175628.25,CD,197,2.780183610600796
20,eyes,33419.25,NNS,197,1.118690841977081
21,tight,3844.125,RB,197,-1.0516941886704585
22,shut,5746.5,VBD,197,-0.6475307354520253
23,",",3.375,",",197,-8.553019211179882
24,he,766551.375,PRP,197,4.2546246760537185
25,slipped,2941.875,VBD,197,-1.3210139113427153
26,from,465226.875,IN,197,3.755010894996567
27,the,6961417.875,DT,197,6.461418845027831
28,hole,5152.5,NN,197,-0.7571851557380147
29,and,3018237.75,CC,197,5.625565196146023
30,flew,2639.25,VBD,197,-1.43021501299783
31,away,43590.375,RP,197,1.3848915820092693
32,.,24.75,.,197,-6.2500316988811715
1,he,766551.375,PRP,198,4.2546246760537185
2,wanted,26588.25,VBD,198,0.8895432667633557
3,to,2880389.25,TO,198,5.578807643890024
4,shout,1662.75,VB,198,-1.896115420425527
5,",",3.375,",",198,-8.553019211179882
6,``,1.125,``,198,-9.928453736910233
7,i,1018488.375,PRP,198,4.538908306568984
8,am,30231.0,VBP,198,1.0182250112902427
9,king,18436.5,NN,198,0.5224974817880327
10,'',38.25,'',198,-5.771988235240828
11,so,238677.75,RB,198,3.0871752871511715
12,that,1254804.75,IN,198,4.747640315532376
13,the,6961417.875,DT,198,6.461418845027831
14,owl,1294.875,NN,198,-2.1486766570684552
15,could,189441.0,MD,198,2.8559571371454693
16,hear,15575.625,VB,198,0.35339250919019793
17,him,185643.0,PRP,198,2.8356879056079283
18,as,582511.5,IN,198,3.9799489740033183
19,he,766551.375,PRP,198,4.2546246760537185
20,flew,2639.25,VBD,198,-1.43021501299783
21,",",3.375,",",198,-8.553019211179882
22,but,513081.0,CC,198,3.8529715218956166
23,thought,63993.375,VBD,198,1.7694471444811157
24,better,40468.5,JJR,198,1.310444803434926
25,of,3309513.75,IN,198,5.717712269505563
26,it,1225753.875,PRP,198,4.724208657999368
27,.,24.75,.,198,-6.2500316988811715
1,from,465226.875,IN,199,3.755010894996567
2,this,521145.0,DT,199,3.868574026404361
3,time,174353.625,NN,199,2.7728921894510044
4,on,814721.625,RB,199,4.315594337402501
5,",",3.375,",",199,-8.553019211179882
6,the,6961417.875,DT,199,6.461418845027831
7,owl,1294.875,NN,199,-2.1486766570684552
8,fooled,375.75,VBN,199,-3.404016111962953
9,by,577212.75,IN,199,3.9708063601786745
10,the,6961417.875,DT,199,6.461418845027831
11,little,54113.625,JJ,199,1.6014982301650047
12,bird,4449.375,NN,199,-0.9046718989251207
13,has,291873.375,VBZ,199,3.288525019308653
14,not,520624.125,RB,199,3.8675734186303243
15,dared,1048.5,VBD,199,-2.361890222610071
16,to,2880389.25,TO,199,5.578807643890024
17,show,30088.125,VB,199,1.0134756513850014
18,himself,34967.25,PRP,199,1.1640602702362055
19,by,577212.75,IN,199,3.9708063601786745
20,day,70038.0,NN,199,1.8598358610064298
21,for,958188.375,IN,199,4.477855445776505
